HospitalName,AvgOutOfPocketCost,Latitude,Longitude
BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK,1118.957002,32.8344592,-96.7052017
MEMORIAL HERMANN NORTHEAST,1896.985579,29.9956466,-95.2760788
UNIVERSITY MEDICAL CENTER,2857.644857,33.5880703,-101.8912391
DALLAS REGIONAL MEDICAL CENTER,1046.35795,32.7784533,-96.6004473
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,3952.45206,32.4252592,-95.2134143
EL CAMPO MEMORIAL HOSPITAL,948.6167234,29.2193051,-96.2915027
SOUTHWEST GENERAL HOSPITAL,1015.791257,29.3532906,-98.5454083
LONGVIEW REGIONAL MEDICAL CENTER,1411.962424,32.533119,-94.730216
HOUSTON METHODIST ST JOHN HOSPITAL,1232.876865,29.549376,-95.0867124
RIO GRANDE REGIONAL HOSPITAL,1161.46511,26.186448,-98.2207185
ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,1834.520674,30.2261149,-97.7745674
CYPRESS FAIRBANKS MEDICAL CENTER,1326.740614,29.9274997,-95.5896443
ROUND ROCK MEDICAL CENTER,1860.006566,30.5111373,-97.7143455
METHODIST CHARLTON MEDICAL CENTER,1650.79902,32.6453975,-96.8764968
BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,1408.949447,33.0283096,-96.8863443
BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,1423.412655,32.9181073,-96.5087101
TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,1738.108757,33.2075191,-97.1602161
PALESTINE REGIONAL MEDICAL CENTER,1140.753602,31.7327337,-95.6280207
HAMILTON GENERAL HOSPITAL,1023.366429,31.7031177,-98.1134194
COVENANT HOSPITAL LEVELLAND,3134.363636,33.5727585,-102.3688507
UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,5507.362296,32.8106928,-96.83689
TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,1831.068908,33.0440054,-96.8379001
TOPS SURGICAL SPECIALTY HOSPITAL,5844.071884,30.0186157,-95.4433438
KINGWOOD MEDICAL CENTER,1801.51635,30.0500599,-95.2552222
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,1872.375097,32.6579704,-97.4209578
METHODIST AMBULATORY SURGERY HOSPITAL NW,2885.551119,29.5269961,-98.5950259
"CORPUS CHRISTI MEDICAL CENTER,THE",2243.313023,27.6799723,-97.360244
US PAIN & SPINE HOSPITAL,1192.95652,29.7241504,-95.3839557
CHRISTUS ST MICHAEL HEALTH SYSTEM,1638.550312,33.4638683,-94.0754547
UNITED MEMORIAL MEDICAL CENTER,1184.340909,29.8479504,-95.408471
TEXAS ORTHOPEDIC HOSPITAL,5821.660916,29.6906486,-95.4172525
NORTHWEST HILLS SURGICAL HOSPITAL,2577.82434,30.3504761,-97.7517712
NORTH AUSTIN MEDICAL CENTER,2549.110118,30.4114435,-97.7062822
HOUSTON METHODIST SUGARLAND HOSPITAL,1431.95409,29.5890748,-95.6311215
MEDICAL CITY LAS COLINAS,1484.741819,32.9010772,-96.9574019
CORNERSTONE REGIONAL HOSPITAL,1526.78256,26.262707,-98.1983248
KELL WEST REGIONAL HOSPITAL,1576.679597,33.8729944,-98.5790546
CHRISTUS SPOHN HOSPITAL ALICE,1135.476335,27.7647683,-98.041818
ENNIS REGIONAL MEDICAL CENTER,2146.544438,32.3068194,-96.6413001
"PHYSICIANS CENTRE,THE",2747.18314,30.6501598,-96.2972666
TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1436.617452,33.1158928,-96.6730785
HOUSTON METHODIST WILLOWBROOK HOSPITAL,1130.997211,29.9668822,-95.5507484
EL PASO SPECIALTY HOSPITAL,2438.854843,31.7804314,-106.4774909
MEMORIAL HERMANN KATY HOSPITAL,1845.816987,29.7874335,-95.7863342
MEMORIAL HERMANN SUGAR LAND HOSPITAL,1272.104451,29.564602,-95.6902579
BAYLOR SCOTT AND WHITE HEART AND VASCULAR HOSPITAL,1450.372094,32.7881677,-96.7809587
BAYLOR MEDICAL CENTER AT FRISCO,3632.188173,33.1052,-96.8375358
HARLINGEN MEDICAL CENTER,1160.238268,26.1572582,-97.6759064
SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,2538.472505,29.6133396,-98.4773014
SUGAR LAND SURGICAL HOSPITAL LLP,3056.144582,29.5899928,-95.6364776
ST LUKE'S THE WOODLANDS HOSPITAL,1719.646838,30.205524,-95.4582873
BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,4219.750143,32.3295556,-95.2986526
SETON NORTHWEST HOSPITAL,2140.204576,30.4053779,-97.7438081
DOCTORS HOSPITAL AT RENAISSANCE,1371.395065,26.2526609,-98.2053376
ARISE AUSTIN MEDICAL CENTER,3940.292032,30.270872,-97.795855
USMD HOSPITAL AT ARLINGTON L P,2513.273047,32.6801858,-97.1175317
BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,12912.62282,32.912343,-96.951678
QUAIL CREEK SURGICAL HOSPITAL,5917.169536,35.2105064,-101.9127623
LUBBOCK HEART HOSPITAL LP,1457.510018,33.5963507,-101.923284
FOUNDATION SURGICAL HOSPITAL OF EL PASO,2016.688269,31.7349832,-106.3004867
BAYLOR SURGICAL HOSPITAL AT FORT WORTH,10304.81083,32.7272643,-97.3469805
BAYLOR MEDICAL CENTER AT TROPHY CLUB,2482.519698,32.9884819,-97.1748476
BAYLOR SCOTT AND WHITE MEDICAL CENTER CENTENNIAL,1598.137211,33.1141843,-96.7709774
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,5572.910948,32.9395247,-97.1280558
TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,4520.233616,32.8767879,-96.761946
BAYLOR REGIONAL MEDICAL CENTER AT PLANO,1830.356695,33.0133231,-96.790729
TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,5812.404165,33.0439926,-96.8319176
THE HEART HOSPITAL BAYLOR DENTON,2256.288176,33.1767031,-97.087234
PINE CREEK MEDICAL CENTER LLP,1785.199882,32.8409276,-96.8681869
UTAH VALLEY HOSPITAL,2080.25155,40.2479572,-111.6657705
SALT LAKE REGIONAL MEDICAL CENTER,2442.019655,40.7678128,-111.8613155
MCKAY DEE HOSPITAL,1865.136531,41.183898,-111.9549506
OGDEN REGIONAL MEDICAL CENTER,3677.41547,41.1643534,-111.9689702
LDS HOSPITAL,2497.264135,40.7784981,-111.8805469
CEDAR CITY HOSPITAL,1185.104172,37.6995816,-113.0664062
UNIVERSITY OF UTAH HOSPITALS AND CLINICS,3649.305273,40.7716956,-111.836808
INTERMOUNTAIN MEDICAL CENTER,4738.944073,40.6590658,-111.891794
CASTLEVIEW HOSPITAL,1692.614596,39.6052917,-110.832847
MOUNTAIN VIEW HOSPITAL,2334.41049,40.0440325,-111.7142352
MOUNTAIN WEST MEDICAL CENTER,1410.382436,40.5663676,-112.2978893
LOGAN REGIONAL HOSPITAL,1928.588388,41.7556724,-111.8221181
BRIGHAM CITY COMMUNITY HOSPITAL,1796.793075,41.4916089,-112.0241572
UINTAH BASIN MEDICAL CENTER,1114.360625,40.3043985,-109.9964003
DIXIE REGIONAL MEDICAL CENTER,1687.059742,37.0968017,-113.5539707
AMERICAN FORK HOSPITAL,1747.93302,40.3804239,-111.7671837
SEVIER VALLEY HOSPITAL,1536.619391,38.782734,-112.0834998
ASHLEY REGIONAL MEDICAL CENTER,1544.921095,40.4577584,-109.5315939
BEAR RIVER VALLEY HOSPITAL,5570.988637,41.7188444,-112.181747
DAVIS HOSPITAL AND MEDICAL CENTER,1483.525799,41.091222,-111.995128
LAKEVIEW HOSPITAL,2485.657851,40.885915,-111.869012
ALTA VIEW HOSPITAL,2774.260044,40.5759726,-111.8538121
ST MARK'S HOSPITAL,3604.840998,40.6859708,-111.8568341
THE ORTHOPEDIC SPECIALTY HOSPITAL,4637.880927,40.6441568,-111.8834631
JORDAN VALLEY MEDICAL CENTER,1972.962356,40.5879884,-111.975367
TIMPANOGOS REGIONAL HOSPITAL,2005.542902,40.3121305,-111.7115411
CACHE VALLEY  HOSPITAL,2524.888467,41.7757651,-111.821316
PARK CITY HOSPITAL,2657.325912,40.6876928,-111.4694162
RIVERTON HOSPITAL,3223.943795,40.5205639,-111.9804265
LONE PEAK HOSPITAL,2692.866913,40.5354599,-111.8885591
CENTRAL VERMONT MEDICAL CENTER,1049.2646,44.1969972,-72.5019392
UNIVERSITY OF VERMONT MEDICAL CENTER,3202.920221,44.4797628,-73.1939435
RUTLAND REGIONAL MEDICAL CENTER,1178.963605,43.5983353,-72.9550994
BRATTLEBORO MEMORIAL HOSPITAL,1274.928031,42.8433331,-72.5655889
SOUTHWESTERN VERMONT MEDICAL CENTER,1182.792789,42.87397,-73.207393
NORTHWESTERN MEDICAL CENTER INC,1120.442811,44.8074162,-73.0718954
NORTON COMMUNITY HOSPITAL,1962.138072,36.931716,-82.6433645
RUSSELL COUNTY MEDICAL CENTER,717.7737757,36.8987894,-82.0784537
SENTARA RMH MEDICAL CENTER,1868.31974,38.4050666,-78.8552715
WINCHESTER MEDICAL CENTER,1840.742976,39.1942539,-78.1933891
SENTARA NORFOLK GENERAL HOSPITAL,6323.706001,36.8623753,-76.3035324
UNIVERSITY OF VIRGINIA MEDICAL CENTER,6807.971416,38.0311849,-78.4988225
BON SECOURS DEPAUL MEDICAL CENTER,1888.973384,36.8993407,-76.281657
SENTARA HALIFAX REGIONAL HOSPITAL,1519.665424,36.7124805,-78.9141935
BON SECOURS MARYVIEW MEDICAL CENTER,1833.871009,36.8360332,-76.3472422
AUGUSTA HEALTH,1685.238854,38.094358,-78.986591
NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,1735.40019,38.455683,-78.013588
JOHN RANDOLPH MEDICAL CENTER,1519.709856,37.3077386,-77.2915852
"CENTRA  HEALTH, INC",2178.491792,37.417055,-79.171154
"MARY WASHINGTON HOSPITAL, INC",1974.840557,38.3108853,-77.4832459
FAUQUIER HOSPITAL,1389.190229,38.7124465,-77.8090274
CARILION ROANOKE MEMORIAL HOSPITAL,3772.747312,37.2516794,-79.9410604
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,6998.143369,37.540034,-77.4297741
WARREN MEMORIAL HOSPITAL,2123.844996,38.930951,-78.198659
RIVERSIDE SHORE MEMORIAL HOSPITAL,1399.366898,37.6991982,-75.7217991
SMYTH COUNTY COMMUNITY HOSPITAL,1338.797757,36.8519149,-81.4882239
INOVA ALEXANDRIA HOSPITAL,1986.753326,38.82245,-77.1049983
MARY IMMACULATE HOSPITAL,1928.933315,37.144227,-76.51176
CARILION NEW RIVER VALLEY MEDICAL CENTER,2077.826412,37.088554,-80.5055434
INOVA LOUDOUN HOSPITAL,1985.288522,39.074045,-77.477535
SENTARA OBICI HOSPITAL,1463.111375,36.7727954,-76.5812482
NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER,1274.2772,38.7671914,-77.4872257
SENTARA LEIGH HOSPITAL,1880.301587,36.850608,-76.1903378
LEWISGALE MEDICAL CENTER,1676.256504,37.2632034,-80.0314944
VIRGINIA HOSPITAL CENTER,2075.757224,38.8890755,-77.1274832
RIVERSIDE REGIONAL MEDICAL CENTER,2772.424736,37.0634596,-76.4833383
JOHNSTON MEMORIAL HOSPITAL,1386.584396,36.7226195,-81.9117949
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1880.247521,36.8641832,-76.0274242
BON SECOURS ST MARYS HOSPITAL,2011.097547,37.5842894,-77.5126186
CLINCH VALLEY MEDICAL CENTER,1906.767863,37.0945391,-81.8196044
INOVA FAIRFAX HOSPITAL,4812.189585,38.8572,-77.2278068
SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,1467.688629,37.3366689,-76.7410608
SOUTHSIDE REGIONAL MEDICAL CENTER,1299.811647,37.1824222,-77.3594222
BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,2660.132558,37.6286299,-77.3855554
SOVAH HEALTH DANVILLE,2489.799829,36.5776731,-79.4055025
MARTHA JEFFERSON HOSPITAL,1708.601876,38.0225459,-78.4434274
SOVAH HEALTH MARTINSVILLE,1580.732298,36.6992047,-79.8666093
RIVERSIDE TAPPAHANNOCK HOSPITAL,1720.946971,37.9009216,-76.8782475
BEDFORD MEMORIAL HOSPITAL,1134.337043,37.3514019,-79.5175735
CARILION FRANKLIN MEMORIAL HOSPITAL,1878.218905,36.9942146,-79.890319
"SOUTHSIDE COMMUNITY HOSPITAL, INC",1218.551597,37.3021655,-78.4039938
SOUTHAMPTON MEMORIAL HOSPITAL,1363.349373,36.6918229,-76.9371046
SENTARA CAREPLEX HOSPITAL,1740.693441,37.0569034,-76.3898479
BON SECOURS RICHMOND COMMUNITY HOSPITAL,1468.281919,37.5401504,-77.4070141
SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,1014.640093,36.7017264,-77.5377586
COMMUNITY MEMORIAL HOSPITAL,1458.527568,36.7478223,-78.1043607
INOVA FAIR OAKS HOSPITAL,2642.862862,38.8841221,-77.3800608
RESTON HOSPITAL CENTER,2255.514984,38.9626797,-77.363936
LEWISGALE HOSPITAL MONTGOMERY,2498.554936,37.1872989,-80.4108939
WYTHE COUNTY COMMUNITY HOSPITAL,1342.369205,36.9547734,-81.0968748
CJW MEDICAL CENTER,2073.228343,37.513886,-77.5263617
SENTARA NORTHERN VIRGINIA MEDICAL CENTER,1765.04994,38.6369926,-77.286438
LONESOME PINE HOSPITAL,2385.803163,36.8768261,-82.7540898
TWIN COUNTY REGIONAL HOSPITAL,1231.547637,36.670677,-80.9239277
LEWISGALE HOSPITAL PULASKI,1520.469756,37.0683263,-80.7571327
CARILION TAZEWELL COMMUNITY HOSPITAL,1271.735789,37.1238621,-81.4891016
HENRICO DOCTORS' HOSPITAL,3035.478797,37.6040442,-77.5400613
SENTARA PRINCESS ANNE HOSPITAL,1876.318319,36.7753343,-76.0978916
CHESAPEAKE GENERAL HOSPITAL,1353.180417,36.746263,-76.2457816
INOVA MOUNT VERNON HOSPITAL,1865.972233,38.7397196,-77.0771323
LEWISGALE HOSPITAL ALLEGHANY,1454.799633,37.7917929,-79.8809172
BUCHANAN GENERAL HOSPITAL,4371.800637,37.2854239,-82.06815
RIVERSIDE WALTER REED HOSPITAL,1218.60137,37.4197332,-76.5417849
BON SECOURS ST FRANCIS MEDICAL CENTER,1739.234334,37.4667786,-77.6592669
"STAFFORD HOSPITAL, LLC",1622.11527,38.4151022,-77.4074155
SPOTSYLVANIA REGIONAL MEDICAL CENTER,1884.240947,38.2181996,-77.4961447
RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,3849.575404,37.2508676,-76.6685372
NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,4036.028565,38.8207582,-77.6424818
STONESPRINGS HOSPITAL CENTER,2928.533859,38.9404382,-77.5424483
NORTHWEST HOSPITAL,1694.351069,47.7147302,-122.3371023
PROVIDENCE ST MARY MEDICAL CENTER,2297.760637,46.0619847,-118.3432076
SKAGIT VALLEY HOSPITAL,1388.006489,48.4183752,-122.3241658
VIRGINIA MASON MEDICAL CENTER,4821.435629,47.6100079,-122.327633
ISLAND HOSPITAL,1297.9625,48.5020043,-122.6149776
UNIVERSITY OF WASHINGTON MEDICAL CTR,9726.513016,47.6499333,-122.3084015
HIGHLINE MEDICAL CENTER,2130.480463,47.457487,-122.343248
YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,1272.184305,46.596584,-120.5211861
PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,2957.639312,47.999898,-122.2074813
MULTICARE AUBURN MEDICAL CENTER,1816.332818,47.3085773,-122.2294256
CENTRAL WASHINGTON HOSPITAL,1659.513733,47.4067059,-120.3214286
PROVIDENCE CENTRALIA HOSPITAL,1524.504555,46.7123113,-122.9855393
ST CLARE HOSPITAL,1583.062232,47.1545124,-122.5019772
PROVIDENCE ST PETER HOSPITAL,2641.395651,47.0529957,-122.8479904
SWEDISH MEDICAL CENTER / CHERRY HILL,5664.671174,47.6073043,-122.3102868
SWEDISH EDMONDS HOSPITAL,1672.168691,47.8033101,-122.334539
SWEDISH MEDICAL CENTER,4197.927793,47.6084642,-122.3214803
ST JOSEPH MEDICAL CENTER,2302.24357,48.7731147,-122.4727761
GRAYS HARBOR COMMUNITY HOSPITAL,1045.317044,46.9793931,-123.8468856
SAMARITAN HOSPITAL,1773.101715,47.1284266,-119.2654679
YAKIMA VALLEY MEMORIAL HOSPITAL,1390.800081,46.5936779,-120.5479367
TOPPENISH COMMUNITY HOSPITAL,1178.434605,46.3707462,-120.3169541
HARRISON MEMORIAL HOSPITAL,2368.154699,47.5829409,-122.6251543
PEACHEALTH ST JOHN MEDICAL CENTER,1959.822299,46.1299701,-122.9415844
MULTICARE DEACONESS HOSPITAL,1444.497935,47.6520746,-117.4232235
WALLA WALLA GENERAL HOSPITAL,1340.963928,46.0548084,-118.3296969
PEACEHEALTH SOUTHWEST MEDICAL CENTER,2283.653392,45.6238087,-122.5817083
OVERLAKE HOSPITAL MEDICAL CENTER,1782.110272,47.6208736,-122.1868731
KENNEWICK GENERAL HOSPITAL,1309.297193,46.199093,-119.119327
PROVIDENCE SACRED HEART MEDICAL CENTER,3548.137483,47.6490617,-117.4135201
KADLEC REGIONAL MEDICAL CENTER,1780.360399,46.2813864,-119.2822234
CASCADE VALLEY HOSPITAL,1098.528137,48.1889809,-122.1182793
HARBORVIEW MEDICAL CENTER,4695.155946,47.6039634,-122.3241159
OLYMPIC MEDICAL CENTER,1146.378981,48.1154826,-123.4144823
PROVIDENCE HOLY FAMILY HOSPITAL,1671.862636,47.709683,-117.4070645
MULTICARE GOOD SAMARITAN HOSPITAL,1658.415971,47.1785592,-122.2900487
EVERGREEN HEALTH MONROE,1335.070718,47.863912,-121.9891033
VALLEY MEDICAL CENTER,2287.879638,47.4423897,-122.2141759
ST JOSEPH MEDICAL CENTER,4128.697216,47.2453583,-122.4478581
MULTICARE VALLEY HOSPITAL,1399.079443,47.6710837,-117.2350184
EVERGREENHEALTH MEDICAL CENTER,1500.444622,47.71561,-122.1785465
TACOMA GENERAL ALLENMORE HOSPITAL,1918.53201,47.2593601,-122.4529681
CAPITAL MEDICAL CENTER,2114.63823,47.0428704,-122.9518282
ST FRANCIS COMMUNITY HOSPITAL,2652.341996,47.2926018,-122.3272208
CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,1306.666667,47.4336332,-120.3226274
LEGACY SALMON CREEK MEDICAL CENTER,1559.367327,45.7207142,-122.6479792
ST ANTHONY HOSPITAL,2012.314351,47.3644245,-122.6134684
SWEDISH ISSAQUAH,1628.198466,47.536237,-122.0220539
WEST VIRGINIA UNIVERSITY HOSPITALS,4342.192867,39.6521441,-79.9551166
GREENBRIER VALLEY MEDICAL CENTER,1028.957022,37.7683729,-80.46524
UNITED HOSPITAL CENTER,1859.870512,39.328546,-80.239579
ST MARY'S MEDICAL CENTER,2570.605289,38.432355,-82.4006689
BERKELEY MEDICAL CENTER,1557.774002,39.476443,-77.980184
PLEASANT VALLEY HOSPITAL,1479.43534,38.8661919,-82.1247362
REYNOLDS MEMORIAL HOSPITAL,1879.383978,39.946721,-80.754225
CHARLESTON AREA MEDICAL CENTER,2448.238713,38.348059,-81.626454
WEIRTON MEDICAL CENTER,1340.582242,40.39556,-80.527957
MONONGALIA COUNTY GENERAL HOSPITAL,1792.153614,39.663925,-79.9467491
THOMAS MEMORIAL HOSPITAL,1757.823606,38.3540767,-81.7263862
DAVIS MEDICAL CENTER,1700.44183,38.9280556,-79.8541005
ST FRANCIS HOSPITAL,2059.978355,38.3540037,-81.633054
STONEWALL JACKSON MEMORIAL HOSPITAL,1302.544967,39.0476764,-80.4921482
OHIO VALLEY MEDICAL CENTER,2198.904676,40.0606184,-80.7219614
PRINCETON COMMUNITY HOSPITAL,1659.799585,37.3630547,-81.1121881
FAIRMONT REGIONAL MEDICAL CENTER,1204.346086,39.4824518,-80.165447
LOGAN REGIONAL MEDICAL CENTER,1500.848625,37.8466988,-81.9957126
WHEELING HOSPITAL,1932.788963,40.055565,-80.6832145
CABELL HUNTINGTON HOSPITAL INC,2423.422593,38.409587,-82.427083
CAMDEN CLARK MEDICAL CENTER,1931.31614,39.2696181,-81.5599487
BECKLEY ARH HOSPITAL,1169.472061,37.7985276,-81.1681176
RALEIGH GENERAL HOSPITAL,1906.823105,37.787635,-81.2017897
BLUEFIELD REGIONAL MEDICAL CENTER,2090.906551,37.255212,-81.23516
WETZEL COUNTY HOSPITAL,1096.529412,39.6810712,-80.8501977
WILLIAMSON MEMORIAL HOSPITAL,1075.734479,37.6782438,-82.2721056
SUMMERSVILLE REGIONAL MEDICAL CENTER,1336.750975,38.2925237,-80.8299953
WELCH COMMUNITY HOSPITAL,1213.182844,37.4382255,-81.5892657
CHARLESTON SURGICAL HOSPITAL,3761.191177,38.3436574,-81.6301801
ASCENSION ST MICHAELS HOSPITAL,1176.746162,44.5268222,-89.5665679
MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR,1344.61661,43.8043634,-91.2427084
WAUKESHA MEMORIAL HOSPITAL,1645.52135,43.0114734,-88.2429094
ST ELIZABETH HOSPITAL,1850.429291,44.2485131,-88.4027376
LAKEVIEW MEDICAL CENTER,1061.026625,45.5065323,-91.7595124
SACRED HEART HOSPITAL,1641.10207,44.794519,-91.5107268
ST JOSEPHS HOSPITAL,1011.228822,44.9496765,-91.3641809
ASCENSION ST MARYS HOSPITAL,1183.40993,45.6396123,-89.3744692
FROEDTERT SOUTH - KENOSHA MEDICAL CENTER,1147.343249,42.5774946,-87.8204123
COLUMBIA ST MARYS HOSPITAL OZAUKEE,1168.716889,43.2565785,-87.9261886
THE MONROE CLINIC,1329.838411,42.6078172,-89.6349377
ASPIRUS WAUSAU HOSPITAL,1594.9951,44.9663584,-89.668718
ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,1231.74954,44.3817334,-89.8303048
AURORA MEDICAL CTR MANITOWOC COUNTY,2128.827086,44.1265012,-87.6163906
AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,1689.447195,43.7732104,-87.7100262
MARSHFIELD MEDICAL CENTER,2527.512518,44.6780444,-90.1770418
AURORA MEDICAL CTR WASHINGTON COUNTY,1592.16908,43.318278,-88.3623227
DIVINE SAVIOR HEALTHCARE,1000.242383,43.5671155,-89.4663678
ST NICHOLAS HOSPITAL,1544.74261,43.7624789,-87.7478249
THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,2041.77194,44.187021,-88.4537599
MERCY MEDICAL CENTER OF OSHKOSH,1186.071691,44.0129408,-88.6004882
BELLIN MEMORIAL HOSPITAL,1356.248844,44.5021822,-88.0116943
COLUMBIA ST MARYS HOSPITAL MILWAUKEE,1565.716926,43.0617525,-87.8798289
SSM HEALTH ST CLARE HOSPITAL - BARABOO,1270.421349,43.4810866,-89.7320341
AURORA MEMORIAL HOSPITAL BURLINGTON,1496.481402,42.672694,-88.281381
OCONOMOWOC MEMORIAL HOSPITAL,1570.386719,43.100104,-88.4864698
ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND,1657.604075,43.3558241,-88.1949663
MERCY HEALTH SYSTEM CORP,1428.507108,42.6878014,-89.0334048
MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE,1583.213268,44.8121863,-91.5129352
FORT MEMORIAL HOSPITAL,1253.106961,42.9313095,-88.8279512
ST VINCENT HOSPITAL,1327.709993,44.5013095,-88.012306
BEAVER DAM COMMUNITY HOSPITAL,1110.029032,43.4483248,-88.826341
WHEATON FRANCISCAN HEALTHCARE ST FRANCIS HOSPITAL,1236.461584,42.9856117,-87.9355419
SSM HEALTH ST MARY'S HOSPITAL - MADISON,1297.420531,43.059354,-89.400976
GUNDERSEN LUTHERAN MEDICAL CENTER,2027.641922,43.7946766,-91.2471427
ST AGNES HOSPITAL,1561.971318,43.7775804,-88.4313103
UNITYPOINT HEALTH - MERITER,1493.991619,43.0660369,-89.4019315
HOWARD YOUNG MEDICAL CTR,1196.388111,45.8939658,-89.7021462
SAUK PRAIRIE HOSPITAL,1349.468329,43.286671,-89.754114
WHEATON FRANCISCAN HEALTHCARE ALL SAINTS,1547.393991,42.7317886,-87.8264831
ST MARYS HOSPITAL MEDICAL CTR,1545.143668,44.5331501,-88.0661792
UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,7299.876135,43.0763217,-89.4318955
BELOIT MEMORIAL HOSPITAL,1258.852779,42.5486756,-89.0082232
AURORA LAKELAND MEDICAL CENTER,1443.591888,42.6612269,-88.496108
COMMUNITY MEMORIAL HOSPITAL,2139.786093,43.1640128,-88.1384415
HOLY FAMILY MEMORIAL,1069.858043,44.0949043,-87.6764511
MILE BLUFF MEDICAL CENTER,1045.914905,43.7834817,-90.0746493
BAY AREA MEDICAL CENTER,1151.375749,45.0721672,-87.6175621
WATERTOWN REGIONAL MEDICAL CENTER,1465.789081,43.2000754,-88.6963745
WHEATON FRANCISCAN - ST JOSEPH,1982.443959,43.0743635,-87.9765372
AURORA ST LUKES MEDICAL CENTER,3806.8444,42.989578,-87.950789
AURORA WEST ALLIS MEDICAL CENTER,1631.297276,43.0013586,-88.0234228
THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC,1851.13075,44.2786304,-88.3936062
FROEDTERT MEMORIAL LUTHERAN HOSPITAL,5323.851107,43.0408461,-88.0242958
AURORA MEDICAL CTR KENOSHA,1705.926095,42.5699478,-87.9354718
AURORA BAYCARE MEDICAL CTR,2960.800784,44.4751274,-87.9406736
ORTHOPAEDIC HOSPITAL OF WISCONSIN,2974.366327,43.09769,-87.914964
OAKLEAF SURGICAL HOSPITAL,1370.806723,44.8153088,-91.452941
AURORA MEDICAL CTR OSHKOSH,1774.098065,44.0276119,-88.5943207
ASCENSION ST CLARES HOSPITAL,1333.227782,44.8901228,-89.5804571
WHEATON FRANCISCAN HEALTHCARE FRANKLIN,1659.888219,42.8600366,-87.9541568
MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL,5228.749833,42.8600366,-87.9541568
AURORA MEDICAL CENTER,2079.93775,43.0656747,-88.4674576
AURORA MEDICAL CENTER,2269.683804,43.3236103,-87.9283538
SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,1131.913951,42.6689907,-88.97739
CAMPBELL COUNTY MEMORIAL HOSPITAL,1234.036055,44.2904475,-105.5180669
SHERIDAN MEMORIAL HOSPITAL,1104.425738,44.808659,-106.975756
SAGEWEST HEALTH CARE,1619.978049,43.034754,-108.418676
MEMORIAL HOSPITAL SWEETWATER COUNTY,1398.161815,41.5847931,-109.2357623
WYOMING MEDICAL CENTER,2472.378416,42.8484899,-106.3082646
CHEYENNE REGIONAL MEDICAL CENTER,1662.503513,41.140603,-104.8165116
ST JOHNS MEDICAL CENTER,1897.63301,43.4806285,-110.750683
IVINSON MEMORIAL HOSPITAL,1133.952642,41.3129868,-105.5565052
EVANSTON REGIONAL HOSPITAL,3181.091077,41.2431244,-110.9906214
MOUNTAIN VIEW REGIONAL HOSPITAL,6386.397346,42.840792,-106.22635
ST MARKS MEDICAL CENTER,1119.217906,29.9353227,-96.8763382
MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,3313.7125,30.0477861,-95.2586217
THE HOSPITAL AT WESTLAKE MEDICAL CENTER,2434.317402,30.2957588,-97.8252651
HOUSTON PHYSICIANS' HOSPITAL,4060.374649,29.5340429,-95.1260246
METHODIST MANSFIELD MEDICAL CENTER,1602.639493,32.5680747,-97.0945011
NORTH CYPRESS MEDICAL CENTER,1420.204786,29.9257621,-95.6315018
